id,status_group
34517,2.00E+00
31059,0.00E+00
57432,0.00E+00
6346,0.00E+00
72650,0.00E+00
5677,2.00E+00
39376,0.00E+00
24347,0.00E+00
26503,0.00E+00
48360,0.00E+00
61135,2.00E+00
7382,2.00E+00
9684,2.00E+00
28706,2.00E+00
30674,0.00E+00
68709,0.00E+00
68555,0.00E+00
2891,0.00E+00
8325,0.00E+00
35792,2.00E+00
21525,2.00E+00
54970,0.00E+00
62634,2.00E+00
20452,2.00E+00
69576,0.00E+00
2868,0.00E+00
26716,0.00E+00
13707,0.00E+00
48742,0.00E+00
10004,2.00E+00
43570,0.00E+00
64844,0.00E+00
30482,2.00E+00
54847,2.00E+00
22657,2.00E+00
8249,0.00E+00
9243,0.00E+00
35067,0.00E+00
1857,2.00E+00
35742,2.00E+00
5800,2.00E+00
60514,0.00E+00
40830,0.00E+00
27127,0.00E+00
71753,2.00E+00
51047,2.00E+00
53739,0.00E+00
23929,0.00E+00
53104,2.00E+00
58724,0.00E+00
65168,0.00E+00
35803,2.00E+00
42604,0.00E+00
41814,2.00E+00
29197,0.00E+00
62221,0.00E+00
45377,0.00E+00
26715,0.00E+00
61468,2.00E+00
25038,2.00E+00
58810,0.00E+00
10713,0.00E+00
22734,0.00E+00
16087,1.00E+00
18149,0.00E+00
36657,0.00E+00
4068,0.00E+00
63610,0.00E+00
39301,0.00E+00
59813,0.00E+00
36574,2.00E+00
4406,0.00E+00
65365,0.00E+00
44055,2.00E+00
70621,0.00E+00
2247,0.00E+00
6935,0.00E+00
4418,0.00E+00
60547,0.00E+00
135,0.00E+00
24055,0.00E+00
1312,0.00E+00
10331,0.00E+00
26177,0.00E+00
33162,0.00E+00
7062,2.00E+00
22851,0.00E+00
28423,0.00E+00
41251,2.00E+00
20422,0.00E+00
34257,0.00E+00
16064,0.00E+00
40453,2.00E+00
54622,2.00E+00
16920,0.00E+00
33310,0.00E+00
22136,0.00E+00
63341,2.00E+00
19356,2.00E+00
71628,0.00E+00
64094,2.00E+00
11925,0.00E+00
59084,0.00E+00
37215,2.00E+00
35362,0.00E+00
65020,0.00E+00
3718,0.00E+00
44761,2.00E+00
1471,0.00E+00
23132,0.00E+00
40859,0.00E+00
62566,0.00E+00
22401,0.00E+00
28889,2.00E+00
35117,0.00E+00
61481,2.00E+00
27111,2.00E+00
19631,0.00E+00
1482,0.00E+00
7428,0.00E+00
3388,2.00E+00
39395,0.00E+00
28660,0.00E+00
47388,2.00E+00
50865,0.00E+00
39358,0.00E+00
11569,0.00E+00
12754,2.00E+00
36511,2.00E+00
51901,2.00E+00
43635,2.00E+00
49977,0.00E+00
26436,2.00E+00
39764,0.00E+00
59511,0.00E+00
67376,2.00E+00
18372,0.00E+00
60995,0.00E+00
4370,0.00E+00
32477,0.00E+00
61244,0.00E+00
14604,0.00E+00
16439,0.00E+00
57621,0.00E+00
14019,0.00E+00
24041,0.00E+00
1934,0.00E+00
9465,0.00E+00
54058,0.00E+00
29854,2.00E+00
55860,0.00E+00
2174,0.00E+00
42337,0.00E+00
69450,0.00E+00
35051,0.00E+00
71593,0.00E+00
8482,0.00E+00
20941,2.00E+00
64392,0.00E+00
51397,0.00E+00
41591,2.00E+00
23332,2.00E+00
32115,0.00E+00
41692,0.00E+00
25771,0.00E+00
32552,0.00E+00
3331,2.00E+00
54540,2.00E+00
503,0.00E+00
71143,0.00E+00
7807,2.00E+00
57653,0.00E+00
51315,0.00E+00
24220,0.00E+00
67953,0.00E+00
54094,0.00E+00
45292,0.00E+00
31549,0.00E+00
37511,0.00E+00
68378,0.00E+00
15031,0.00E+00
58739,2.00E+00
8089,2.00E+00
21828,0.00E+00
7638,0.00E+00
56568,0.00E+00
29502,0.00E+00
14198,2.00E+00
63751,2.00E+00
5928,0.00E+00
42267,0.00E+00
69493,0.00E+00
64556,0.00E+00
22629,0.00E+00
49173,0.00E+00
2358,2.00E+00
32709,0.00E+00
28752,0.00E+00
7917,0.00E+00
29189,0.00E+00
2159,2.00E+00
43104,2.00E+00
43457,2.00E+00
36883,2.00E+00
24201,0.00E+00
40839,2.00E+00
27603,0.00E+00
58623,0.00E+00
3144,0.00E+00
42970,2.00E+00
30336,0.00E+00
56071,0.00E+00
53451,2.00E+00
35703,2.00E+00
39991,2.00E+00
30947,2.00E+00
22468,0.00E+00
62861,0.00E+00
53501,0.00E+00
56510,0.00E+00
4508,0.00E+00
57787,2.00E+00
49951,2.00E+00
3872,0.00E+00
56684,0.00E+00
67903,0.00E+00
56467,0.00E+00
38739,0.00E+00
18343,0.00E+00
13767,0.00E+00
62621,2.00E+00
73869,0.00E+00
70262,2.00E+00
71693,0.00E+00
20174,0.00E+00
15549,0.00E+00
62113,0.00E+00
29511,2.00E+00
9501,2.00E+00
66604,0.00E+00
39581,0.00E+00
36831,0.00E+00
21060,2.00E+00
9519,2.00E+00
64673,0.00E+00
32122,2.00E+00
56799,1.00E+00
10080,0.00E+00
13909,2.00E+00
22956,0.00E+00
43508,2.00E+00
43680,2.00E+00
9719,0.00E+00
45095,0.00E+00
62238,2.00E+00
10929,0.00E+00
72578,2.00E+00
3060,2.00E+00
46841,2.00E+00
12034,2.00E+00
16234,0.00E+00
9795,0.00E+00
3641,2.00E+00
20787,0.00E+00
63937,0.00E+00
36040,2.00E+00
67076,0.00E+00
65787,1.00E+00
50760,0.00E+00
31362,0.00E+00
63329,0.00E+00
60993,0.00E+00
48268,0.00E+00
13857,2.00E+00
62212,1.00E+00
10234,0.00E+00
49460,0.00E+00
67804,2.00E+00
60775,2.00E+00
3648,0.00E+00
40853,2.00E+00
36292,0.00E+00
67873,0.00E+00
33543,0.00E+00
64414,0.00E+00
64541,0.00E+00
70060,0.00E+00
63551,2.00E+00
30021,2.00E+00
11373,2.00E+00
2006,0.00E+00
62388,0.00E+00
47949,2.00E+00
23075,2.00E+00
54591,0.00E+00
4415,0.00E+00
18438,2.00E+00
47227,0.00E+00
32803,0.00E+00
61007,2.00E+00
65713,0.00E+00
4149,2.00E+00
12758,0.00E+00
13084,1.00E+00
35610,0.00E+00
54093,0.00E+00
42439,0.00E+00
40534,0.00E+00
46477,0.00E+00
63169,2.00E+00
4545,0.00E+00
67788,0.00E+00
70091,2.00E+00
53996,0.00E+00
17796,0.00E+00
55847,2.00E+00
64785,0.00E+00
26140,0.00E+00
56381,0.00E+00
68966,0.00E+00
51300,0.00E+00
51757,0.00E+00
65640,0.00E+00
21027,0.00E+00
53724,0.00E+00
26908,0.00E+00
25652,0.00E+00
71040,1.00E+00
53348,2.00E+00
19782,2.00E+00
36271,0.00E+00
26541,0.00E+00
70464,0.00E+00
59058,2.00E+00
56509,2.00E+00
50996,0.00E+00
70413,2.00E+00
19540,0.00E+00
17886,2.00E+00
2095,2.00E+00
61538,0.00E+00
65494,2.00E+00
45491,0.00E+00
37220,0.00E+00
54218,2.00E+00
59686,1.00E+00
31393,0.00E+00
55054,1.00E+00
21958,2.00E+00
66499,0.00E+00
69750,0.00E+00
40828,0.00E+00
10927,0.00E+00
52853,1.00E+00
20436,0.00E+00
2178,0.00E+00
70197,0.00E+00
42000,0.00E+00
58941,0.00E+00
61707,2.00E+00
28955,2.00E+00
61906,0.00E+00
48164,0.00E+00
45217,0.00E+00
56244,0.00E+00
66945,0.00E+00
20655,0.00E+00
7924,0.00E+00
19171,2.00E+00
65349,2.00E+00
40561,0.00E+00
1023,0.00E+00
1508,0.00E+00
26647,0.00E+00
70445,0.00E+00
50199,2.00E+00
26964,0.00E+00
32219,2.00E+00
16046,0.00E+00
15737,0.00E+00
72539,2.00E+00
67393,2.00E+00
29013,0.00E+00
23734,0.00E+00
73315,0.00E+00
31537,0.00E+00
6953,0.00E+00
41659,0.00E+00
4867,2.00E+00
21370,2.00E+00
65133,1.00E+00
9373,0.00E+00
17907,0.00E+00
71828,2.00E+00
72894,0.00E+00
41582,0.00E+00
46838,0.00E+00
70576,2.00E+00
23323,0.00E+00
3973,0.00E+00
65816,0.00E+00
43626,0.00E+00
66966,0.00E+00
24844,2.00E+00
73066,0.00E+00
67978,0.00E+00
13443,0.00E+00
32444,2.00E+00
8155,0.00E+00
18982,2.00E+00
24533,0.00E+00
27856,0.00E+00
56866,0.00E+00
58445,2.00E+00
41621,2.00E+00
63893,0.00E+00
11225,0.00E+00
20613,2.00E+00
39516,2.00E+00
8756,0.00E+00
10638,0.00E+00
50885,0.00E+00
30237,2.00E+00
41182,1.00E+00
10502,0.00E+00
50223,0.00E+00
10319,0.00E+00
21019,2.00E+00
34756,0.00E+00
57777,0.00E+00
56844,0.00E+00
64906,0.00E+00
32519,1.00E+00
63082,0.00E+00
15477,0.00E+00
13846,2.00E+00
51835,0.00E+00
3452,0.00E+00
27034,0.00E+00
8371,2.00E+00
34995,2.00E+00
67500,0.00E+00
18893,0.00E+00
8503,0.00E+00
62636,0.00E+00
46592,0.00E+00
30362,0.00E+00
29200,0.00E+00
48207,0.00E+00
5169,0.00E+00
10865,2.00E+00
48994,0.00E+00
27483,0.00E+00
4802,2.00E+00
6024,1.00E+00
52999,0.00E+00
12513,2.00E+00
50674,2.00E+00
49108,2.00E+00
72224,2.00E+00
13828,2.00E+00
61051,2.00E+00
43717,0.00E+00
66773,2.00E+00
52059,0.00E+00
14014,0.00E+00
33098,2.00E+00
18004,2.00E+00
49510,0.00E+00
33775,0.00E+00
59126,2.00E+00
60508,0.00E+00
69680,0.00E+00
32334,0.00E+00
49944,0.00E+00
37219,2.00E+00
34876,2.00E+00
6160,0.00E+00
14998,0.00E+00
51635,0.00E+00
25806,0.00E+00
28063,0.00E+00
24315,0.00E+00
19994,2.00E+00
14533,0.00E+00
22102,0.00E+00
55097,2.00E+00
52399,0.00E+00
21410,0.00E+00
50788,0.00E+00
30143,2.00E+00
31438,0.00E+00
50605,2.00E+00
38138,2.00E+00
37714,0.00E+00
12458,2.00E+00
63847,2.00E+00
38941,2.00E+00
58006,2.00E+00
3701,2.00E+00
63176,0.00E+00
32907,0.00E+00
63884,2.00E+00
22345,2.00E+00
58020,0.00E+00
6689,2.00E+00
26308,2.00E+00
14398,0.00E+00
14818,0.00E+00
6353,2.00E+00
43839,2.00E+00
2840,0.00E+00
59264,0.00E+00
8560,0.00E+00
21778,2.00E+00
1718,2.00E+00
67618,2.00E+00
66982,2.00E+00
48558,0.00E+00
44952,0.00E+00
68081,2.00E+00
7118,0.00E+00
53226,0.00E+00
72612,2.00E+00
15657,0.00E+00
15032,2.00E+00
71183,2.00E+00
47231,0.00E+00
59893,0.00E+00
18294,2.00E+00
2375,2.00E+00
24452,0.00E+00
60068,0.00E+00
22177,0.00E+00
15599,0.00E+00
58770,0.00E+00
33128,0.00E+00
6079,0.00E+00
13266,0.00E+00
35442,0.00E+00
61825,2.00E+00
41385,0.00E+00
4520,0.00E+00
69554,0.00E+00
26582,2.00E+00
45162,2.00E+00
51277,2.00E+00
19496,0.00E+00
70560,0.00E+00
22059,0.00E+00
20955,0.00E+00
20485,2.00E+00
66852,0.00E+00
6978,0.00E+00
48612,2.00E+00
71666,0.00E+00
24170,2.00E+00
17850,0.00E+00
43902,0.00E+00
56723,2.00E+00
64536,0.00E+00
1233,2.00E+00
42143,0.00E+00
40374,0.00E+00
32954,0.00E+00
68984,0.00E+00
11978,2.00E+00
65189,0.00E+00
16038,0.00E+00
28449,2.00E+00
56904,0.00E+00
64601,2.00E+00
72436,2.00E+00
6144,0.00E+00
70599,0.00E+00
70655,2.00E+00
43023,0.00E+00
65545,2.00E+00
31000,0.00E+00
26482,2.00E+00
25686,0.00E+00
15651,0.00E+00
19192,0.00E+00
73785,0.00E+00
2125,2.00E+00
65140,2.00E+00
29595,2.00E+00
5306,2.00E+00
45147,0.00E+00
39443,0.00E+00
47769,0.00E+00
29520,0.00E+00
69998,0.00E+00
34484,2.00E+00
71981,2.00E+00
51469,2.00E+00
17422,0.00E+00
23257,0.00E+00
15856,0.00E+00
228,0.00E+00
35713,0.00E+00
54385,2.00E+00
65399,0.00E+00
5863,2.00E+00
49266,0.00E+00
24312,0.00E+00
68374,0.00E+00
55651,2.00E+00
52250,0.00E+00
74244,0.00E+00
61104,2.00E+00
19955,0.00E+00
43510,2.00E+00
41099,2.00E+00
51305,2.00E+00
71832,0.00E+00
24812,2.00E+00
57060,2.00E+00
3193,0.00E+00
20040,2.00E+00
682,2.00E+00
47417,0.00E+00
9536,0.00E+00
56423,2.00E+00
4770,0.00E+00
10926,2.00E+00
70775,0.00E+00
3344,0.00E+00
7940,0.00E+00
41872,2.00E+00
14226,1.00E+00
1084,0.00E+00
29695,0.00E+00
53357,0.00E+00
38502,0.00E+00
45263,2.00E+00
11664,2.00E+00
45951,0.00E+00
31956,0.00E+00
72722,2.00E+00
1457,2.00E+00
58604,0.00E+00
10150,0.00E+00
13140,2.00E+00
4158,0.00E+00
33365,2.00E+00
2512,0.00E+00
3792,2.00E+00
41158,2.00E+00
49470,2.00E+00
45060,0.00E+00
61264,2.00E+00
42048,0.00E+00
52317,0.00E+00
26066,2.00E+00
5082,0.00E+00
39794,0.00E+00
282,2.00E+00
13617,0.00E+00
70883,0.00E+00
46582,0.00E+00
18763,2.00E+00
13744,2.00E+00
71273,0.00E+00
2447,0.00E+00
74063,0.00E+00
33761,0.00E+00
73129,2.00E+00
38438,0.00E+00
66706,2.00E+00
71117,0.00E+00
7078,2.00E+00
519,2.00E+00
55708,0.00E+00
38509,0.00E+00
57945,0.00E+00
27176,2.00E+00
68377,0.00E+00
849,0.00E+00
47114,2.00E+00
41438,0.00E+00
21111,0.00E+00
37406,0.00E+00
10498,0.00E+00
34231,2.00E+00
56341,2.00E+00
18051,2.00E+00
35331,2.00E+00
58056,0.00E+00
61167,0.00E+00
4920,2.00E+00
40357,2.00E+00
43318,2.00E+00
21087,1.00E+00
68111,2.00E+00
11661,0.00E+00
16322,0.00E+00
49232,2.00E+00
54765,0.00E+00
71388,2.00E+00
18604,0.00E+00
44350,0.00E+00
62598,2.00E+00
43591,1.00E+00
51885,0.00E+00
13290,0.00E+00
12485,2.00E+00
1968,2.00E+00
62032,0.00E+00
13395,2.00E+00
27384,0.00E+00
50484,2.00E+00
23050,2.00E+00
31156,0.00E+00
32559,0.00E+00
70435,2.00E+00
22655,2.00E+00
44573,2.00E+00
9332,0.00E+00
46413,2.00E+00
6930,0.00E+00
7830,0.00E+00
30613,0.00E+00
2715,0.00E+00
1873,2.00E+00
69719,0.00E+00
31230,2.00E+00
57424,0.00E+00
20682,2.00E+00
23566,0.00E+00
38271,0.00E+00
47572,0.00E+00
71841,0.00E+00
73967,0.00E+00
60861,0.00E+00
20526,0.00E+00
38337,0.00E+00
20014,0.00E+00
57709,0.00E+00
19588,0.00E+00
27587,0.00E+00
9984,0.00E+00
70608,0.00E+00
64499,0.00E+00
38582,0.00E+00
359,2.00E+00
11158,0.00E+00
37242,0.00E+00
71892,0.00E+00
18826,0.00E+00
42859,2.00E+00
52768,0.00E+00
34690,0.00E+00
28004,0.00E+00
45813,0.00E+00
56875,0.00E+00
14917,2.00E+00
30105,0.00E+00
12955,0.00E+00
44032,0.00E+00
53634,2.00E+00
13922,0.00E+00
67888,0.00E+00
24970,0.00E+00
47673,0.00E+00
12015,1.00E+00
20259,0.00E+00
24333,0.00E+00
48864,2.00E+00
3186,0.00E+00
40617,2.00E+00
39727,2.00E+00
26524,0.00E+00
49963,0.00E+00
33392,2.00E+00
65604,0.00E+00
25439,0.00E+00
32689,0.00E+00
39346,0.00E+00
44111,2.00E+00
48509,0.00E+00
58191,2.00E+00
38311,2.00E+00
32588,0.00E+00
51097,2.00E+00
21616,2.00E+00
1546,0.00E+00
50592,2.00E+00
15153,0.00E+00
60451,0.00E+00
39092,0.00E+00
44066,2.00E+00
44259,0.00E+00
1984,2.00E+00
61682,2.00E+00
59320,0.00E+00
62678,2.00E+00
2798,2.00E+00
54555,0.00E+00
46806,2.00E+00
67541,2.00E+00
65284,0.00E+00
31265,2.00E+00
34288,0.00E+00
38812,0.00E+00
14868,2.00E+00
64873,0.00E+00
22140,2.00E+00
11260,0.00E+00
62930,2.00E+00
36875,2.00E+00
66406,2.00E+00
12160,2.00E+00
60923,0.00E+00
41028,2.00E+00
72710,2.00E+00
51571,0.00E+00
32839,0.00E+00
10978,0.00E+00
30879,0.00E+00
67002,1.00E+00
60951,0.00E+00
1889,0.00E+00
51701,0.00E+00
59284,0.00E+00
26460,0.00E+00
23917,0.00E+00
19445,2.00E+00
20634,0.00E+00
48271,0.00E+00
39770,2.00E+00
12535,0.00E+00
9948,1.00E+00
50686,2.00E+00
35931,0.00E+00
14955,0.00E+00
48997,2.00E+00
71077,0.00E+00
26013,2.00E+00
12541,2.00E+00
10225,0.00E+00
48523,0.00E+00
44597,0.00E+00
18030,2.00E+00
67297,0.00E+00
18418,0.00E+00
8365,2.00E+00
31248,2.00E+00
49370,2.00E+00
55014,2.00E+00
10408,2.00E+00
22728,0.00E+00
57343,0.00E+00
42461,0.00E+00
73501,0.00E+00
32679,0.00E+00
52750,2.00E+00
51655,0.00E+00
43087,2.00E+00
66847,0.00E+00
32537,0.00E+00
54168,2.00E+00
45987,0.00E+00
17470,0.00E+00
46205,0.00E+00
37807,0.00E+00
9963,0.00E+00
72385,0.00E+00
36930,0.00E+00
29101,0.00E+00
26414,1.00E+00
48369,2.00E+00
13017,0.00E+00
49421,2.00E+00
21523,0.00E+00
67645,0.00E+00
50154,2.00E+00
62378,2.00E+00
47337,2.00E+00
44517,2.00E+00
52483,2.00E+00
60224,2.00E+00
23021,0.00E+00
69858,0.00E+00
29599,0.00E+00
64096,0.00E+00
18671,2.00E+00
3281,0.00E+00
72728,2.00E+00
15987,0.00E+00
73993,0.00E+00
17644,0.00E+00
37494,0.00E+00
47009,2.00E+00
71115,0.00E+00
12145,2.00E+00
28083,0.00E+00
37806,0.00E+00
51762,2.00E+00
1639,0.00E+00
17981,0.00E+00
18042,0.00E+00
25894,0.00E+00
18132,0.00E+00
9731,2.00E+00
10333,0.00E+00
396,0.00E+00
25433,0.00E+00
11399,1.00E+00
31007,2.00E+00
18822,1.00E+00
27827,1.00E+00
47700,0.00E+00
14193,2.00E+00
46699,2.00E+00
49699,2.00E+00
72914,0.00E+00
24535,0.00E+00
49846,0.00E+00
27110,0.00E+00
29828,0.00E+00
73173,0.00E+00
59807,0.00E+00
30737,2.00E+00
50319,0.00E+00
27267,1.00E+00
54308,0.00E+00
41628,2.00E+00
56360,2.00E+00
16622,0.00E+00
43432,0.00E+00
44404,2.00E+00
50354,0.00E+00
68698,2.00E+00
3977,0.00E+00
40031,0.00E+00
23191,0.00E+00
59440,0.00E+00
53544,2.00E+00
57825,0.00E+00
35534,0.00E+00
30093,0.00E+00
59732,0.00E+00
50472,0.00E+00
63806,0.00E+00
11743,0.00E+00
27778,2.00E+00
4460,2.00E+00
45776,2.00E+00
46743,2.00E+00
68878,1.00E+00
20967,2.00E+00
59833,2.00E+00
53635,0.00E+00
45831,2.00E+00
59065,0.00E+00
8700,0.00E+00
6965,0.00E+00
56369,2.00E+00
74106,0.00E+00
23763,2.00E+00
38235,2.00E+00
51342,2.00E+00
29236,2.00E+00
8314,2.00E+00
38335,2.00E+00
42494,0.00E+00
25358,0.00E+00
52693,0.00E+00
66427,0.00E+00
20769,0.00E+00
24754,0.00E+00
3797,2.00E+00
53859,0.00E+00
27206,0.00E+00
58407,2.00E+00
13374,0.00E+00
11028,0.00E+00
38930,2.00E+00
26982,2.00E+00
14778,0.00E+00
51587,0.00E+00
17015,2.00E+00
25028,0.00E+00
35293,0.00E+00
8068,0.00E+00
73052,0.00E+00
51753,0.00E+00
15035,0.00E+00
60817,2.00E+00
55374,0.00E+00
10096,2.00E+00
12074,0.00E+00
50198,0.00E+00
33773,0.00E+00
6287,2.00E+00
16222,1.00E+00
13418,0.00E+00
243,2.00E+00
5673,0.00E+00
38441,2.00E+00
57081,0.00E+00
14525,0.00E+00
13389,2.00E+00
65683,0.00E+00
21136,2.00E+00
34199,0.00E+00
25206,0.00E+00
55334,0.00E+00
30168,2.00E+00
19998,0.00E+00
27760,0.00E+00
70205,2.00E+00
32421,0.00E+00
40287,0.00E+00
4537,0.00E+00
46300,2.00E+00
49063,0.00E+00
73414,0.00E+00
54220,0.00E+00
2838,2.00E+00
46979,0.00E+00
34307,2.00E+00
36899,0.00E+00
27797,0.00E+00
48131,0.00E+00
70738,2.00E+00
56821,1.00E+00
35203,2.00E+00
67513,0.00E+00
48623,2.00E+00
48526,0.00E+00
71696,0.00E+00
507,2.00E+00
7283,0.00E+00
3421,2.00E+00
15585,2.00E+00
44581,2.00E+00
72733,0.00E+00
46120,2.00E+00
29358,0.00E+00
5664,0.00E+00
2285,0.00E+00
5661,2.00E+00
47657,2.00E+00
40777,0.00E+00
23177,0.00E+00
62023,2.00E+00
46834,2.00E+00
54573,2.00E+00
2311,0.00E+00
36977,2.00E+00
62283,0.00E+00
62935,1.00E+00
28008,0.00E+00
60373,0.00E+00
34523,0.00E+00
46550,2.00E+00
12068,2.00E+00
4365,2.00E+00
49342,0.00E+00
6418,0.00E+00
33741,0.00E+00
53296,2.00E+00
74206,0.00E+00
17681,0.00E+00
58387,0.00E+00
33887,0.00E+00
35848,0.00E+00
13667,2.00E+00
38183,2.00E+00
61501,0.00E+00
16185,0.00E+00
69225,0.00E+00
7730,0.00E+00
64895,1.00E+00
496,0.00E+00
42433,0.00E+00
32757,0.00E+00
16856,0.00E+00
3503,0.00E+00
73404,2.00E+00
25092,2.00E+00
56114,2.00E+00
67755,0.00E+00
59292,0.00E+00
27131,0.00E+00
36880,0.00E+00
29934,0.00E+00
61140,0.00E+00
6375,0.00E+00
57413,2.00E+00
52719,0.00E+00
45534,0.00E+00
57626,0.00E+00
1523,2.00E+00
62801,2.00E+00
11025,0.00E+00
66579,0.00E+00
42099,0.00E+00
68278,0.00E+00
20349,0.00E+00
18762,2.00E+00
67374,0.00E+00
27139,0.00E+00
21420,0.00E+00
52382,0.00E+00
55389,0.00E+00
41881,2.00E+00
20879,2.00E+00
39134,0.00E+00
35813,0.00E+00
32770,0.00E+00
9903,0.00E+00
37475,2.00E+00
3618,0.00E+00
31199,0.00E+00
1018,0.00E+00
57876,0.00E+00
44128,0.00E+00
22587,0.00E+00
1143,0.00E+00
48065,2.00E+00
13308,0.00E+00
35288,2.00E+00
60567,0.00E+00
46380,0.00E+00
36502,0.00E+00
73978,0.00E+00
19960,2.00E+00
22394,0.00E+00
49214,0.00E+00
23581,0.00E+00
58744,0.00E+00
18540,2.00E+00
37429,0.00E+00
11726,0.00E+00
24187,0.00E+00
25907,0.00E+00
68307,2.00E+00
36577,2.00E+00
5752,2.00E+00
17460,0.00E+00
24211,2.00E+00
64039,2.00E+00
35159,0.00E+00
36922,0.00E+00
1228,2.00E+00
14928,0.00E+00
31814,0.00E+00
38492,0.00E+00
8754,2.00E+00
68130,2.00E+00
19092,0.00E+00
36898,0.00E+00
48574,0.00E+00
54791,1.00E+00
57644,0.00E+00
43217,0.00E+00
14922,0.00E+00
64775,2.00E+00
59160,2.00E+00
38141,2.00E+00
51518,2.00E+00
43481,0.00E+00
36632,2.00E+00
4347,2.00E+00
57963,2.00E+00
73460,2.00E+00
26874,0.00E+00
45280,0.00E+00
50748,0.00E+00
33993,2.00E+00
11535,0.00E+00
13028,2.00E+00
39580,0.00E+00
66084,2.00E+00
72376,2.00E+00
63494,0.00E+00
5560,2.00E+00
53309,2.00E+00
17248,0.00E+00
38848,0.00E+00
29171,0.00E+00
12765,2.00E+00
72042,2.00E+00
45045,2.00E+00
30553,0.00E+00
15746,2.00E+00
71754,0.00E+00
26176,0.00E+00
40403,2.00E+00
64029,2.00E+00
56238,0.00E+00
52432,0.00E+00
38677,0.00E+00
2448,0.00E+00
73548,0.00E+00
51078,2.00E+00
27549,0.00E+00
886,2.00E+00
62399,2.00E+00
70385,0.00E+00
60247,0.00E+00
48622,0.00E+00
43977,0.00E+00
2609,2.00E+00
66087,2.00E+00
63428,2.00E+00
57506,0.00E+00
31307,0.00E+00
51965,0.00E+00
9288,0.00E+00
68778,0.00E+00
22485,0.00E+00
57533,2.00E+00
6589,2.00E+00
4402,0.00E+00
33976,2.00E+00
24206,0.00E+00
16883,0.00E+00
68280,0.00E+00
60751,2.00E+00
57895,2.00E+00
73433,2.00E+00
59045,0.00E+00
62351,0.00E+00
32272,0.00E+00
34754,0.00E+00
8809,0.00E+00
35885,0.00E+00
39827,0.00E+00
63158,0.00E+00
28801,2.00E+00
52813,0.00E+00
21457,0.00E+00
17610,2.00E+00
4984,0.00E+00
37979,2.00E+00
62974,0.00E+00
47204,0.00E+00
57616,0.00E+00
35329,2.00E+00
10767,0.00E+00
39234,0.00E+00
28022,2.00E+00
19427,0.00E+00
57156,0.00E+00
25669,0.00E+00
71153,2.00E+00
43875,0.00E+00
3448,1.00E+00
9629,0.00E+00
17846,0.00E+00
22620,0.00E+00
2246,0.00E+00
28894,2.00E+00
46489,2.00E+00
39041,0.00E+00
65364,2.00E+00
7226,0.00E+00
2650,0.00E+00
7706,0.00E+00
23147,0.00E+00
4797,2.00E+00
23043,2.00E+00
13339,2.00E+00
4229,0.00E+00
15853,0.00E+00
4180,2.00E+00
15068,2.00E+00
35611,2.00E+00
32401,0.00E+00
4110,0.00E+00
62206,0.00E+00
23600,0.00E+00
35239,0.00E+00
18252,0.00E+00
18152,2.00E+00
21850,0.00E+00
47509,0.00E+00
13585,1.00E+00
16501,0.00E+00
9576,0.00E+00
39351,0.00E+00
40022,2.00E+00
11435,0.00E+00
26631,0.00E+00
21565,0.00E+00
40163,0.00E+00
13859,2.00E+00
50767,2.00E+00
1932,0.00E+00
15282,2.00E+00
73231,0.00E+00
36347,0.00E+00
22076,0.00E+00
32903,2.00E+00
31789,2.00E+00
67095,2.00E+00
41894,1.00E+00
9150,2.00E+00
24822,0.00E+00
40477,0.00E+00
43193,0.00E+00
33377,0.00E+00
5889,0.00E+00
68402,0.00E+00
11690,0.00E+00
9583,2.00E+00
14643,2.00E+00
33152,0.00E+00
45285,0.00E+00
11776,2.00E+00
21082,0.00E+00
11224,2.00E+00
708,1.00E+00
24269,1.00E+00
66094,0.00E+00
29402,2.00E+00
2132,0.00E+00
31876,0.00E+00
24888,0.00E+00
17297,0.00E+00
63391,2.00E+00
65405,2.00E+00
27306,0.00E+00
53792,0.00E+00
33760,2.00E+00
36858,2.00E+00
21982,2.00E+00
47898,0.00E+00
45931,0.00E+00
24282,0.00E+00
57867,2.00E+00
2268,0.00E+00
42870,0.00E+00
51026,2.00E+00
69496,0.00E+00
46258,0.00E+00
53653,0.00E+00
8511,2.00E+00
6437,0.00E+00
45277,0.00E+00
53647,2.00E+00
45297,0.00E+00
12871,2.00E+00
73567,0.00E+00
37196,2.00E+00
33031,0.00E+00
50322,2.00E+00
38362,0.00E+00
48934,0.00E+00
50098,0.00E+00
25161,2.00E+00
69627,0.00E+00
37050,0.00E+00
40161,0.00E+00
8596,0.00E+00
17636,0.00E+00
14577,0.00E+00
56393,0.00E+00
12822,1.00E+00
41075,0.00E+00
37885,0.00E+00
68842,0.00E+00
66015,2.00E+00
21780,2.00E+00
6796,0.00E+00
56069,0.00E+00
54247,0.00E+00
40874,0.00E+00
27638,0.00E+00
57276,2.00E+00
15827,2.00E+00
59544,0.00E+00
46615,2.00E+00
68917,0.00E+00
32281,0.00E+00
20795,2.00E+00
3775,2.00E+00
56610,2.00E+00
14626,2.00E+00
58335,2.00E+00
27434,1.00E+00
45224,0.00E+00
21863,0.00E+00
13646,0.00E+00
45316,0.00E+00
39015,2.00E+00
62036,1.00E+00
19035,0.00E+00
46630,2.00E+00
15059,0.00E+00
32074,0.00E+00
39871,0.00E+00
32047,0.00E+00
9958,0.00E+00
38679,0.00E+00
67067,2.00E+00
